iteration,mtow:k,loading:k,ND:k,propeller:beta,advance_ratio:climb,advance_ratio:cruise,torque:k,speed:k,energy:k,voltage:k,power:k,wing:AR,wing:lambda,x:k,horizontal:AR,vertical:AR,arm:k,depth:k,CD0:guess,K:guess,c:mtow:consistency,c:mtow:requirement,c:airspeed:climb,c:airspeed:cruise,c:rpm:climb,c:rpm:cruise,c:torque:climb,c:torque:cruise,c:power:takeoff,c:power:climb,c:power:cruise,c:voltage:climb,c:voltage:cruise,c:voltage:min,c:voltage:max,c:fuselage:volume,c:spar:depth,c:CD0:consistency,c:K:consistency,c:static_margin:min,obj:endurance:cruise
110,8.333333333331295,0.9999999999999984,0.33504950198149525,0.48,0.363779527559025,0.5619149675852788,12.27974562386087,0.7431659233208641,1.7447810845561897,1.0,6.064715893622298,9.117228453409515,0.9999999999999243,0.29440332892204657,6.0,4.0,0.195366422102112,0.0290351952111257,0.02697565624440585,0.039111147457259555,1.9993108104258197e-06,1.999311055137227e-06,0.009999881426013602,0.010000098489998166,-1.1977178621303656e-07,0.26012294721026813,0.5484164285622943,0.8313403543396108,0.9970952588799953,0.15861787328462046,0.7300940115711926,-7.975514217022391e-05,0.29332707977359634,0.6430228889207935,0.01919451840724651,15.741006839360004,0.002348312119362192,-4.845447716177227e-06,8.654113411310688e-12,-0.0005434567418505232,131.92671338991292
111,8.333333333303885,0.9999999999999726,0.3329702605597614,0.48,0.36494990809900935,0.5631680104887786,14.214988848141244,0.78372505728684,1.7522236483782265,1.0,6.191629458201708,9.11722846979943,0.9999999999987091,0.2847768925550309,6.0,4.0,0.19727436030017068,0.029324752045995786,0.026729395171975683,0.03911114738846342,2.1366396232631933e-06,2.136643156941877e-06,0.01001759381132786,0.010000723502879283,0.0032246766785955804,0.2617696319398511,0.6082323645516879,0.8541356866693258,0.9971229157615364,0.18096941896279956,0.7366671822970143,-0.001097600805091687,0.28635731528369546,0.6144835824985735,0.09500055205655457,14.849975554829529,0.008624764323065713,-6.147900609420835e-05,-1.750336351668986e-09,-0.008125378750510615,132.94749686314347
112,8.33333333332667,0.9999999999999939,0.3307755644776149,0.48,0.3662972488254071,0.5644582820068945,15.847449306512475,0.8254944424048121,1.7540206948217478,1.0006267969627498,6.291318455607587,9.117228509820912,0.9999999999997227,0.27678266706348476,6.0,4.0,0.19706330811212686,0.029594621988364916,0.02653670873894801,0.03911114728924819,-2.748065612462737e-05,-2.7480655325146654e-05,0.010021893430665254,0.010000270494474162,0.006895400128221069,0.2634567847522434,0.6472386552519217,0.8689630445127413,0.9971376931272147,0.19773973633202727,0.7415288228522574,-0.0005029977887669439,0.28231046776936014,0.5873014106219614,0.16607430244619986,14.065709742321713,0.014450575830041636,-4.4971170328845104e-05,1.0286267351579121e-07,-0.004825374353645967,133.2629974781566
113,8.33333333335063,1.0,0.3301423818225325,0.48000000000104326,0.3666520042985427,0.5648442467911269,16.6378091280802,0.8474489659837136,1.7539985080789275,1.0016756811378749,6.331552758045517,9.11722852716542,1.0,0.2729246766199263,6.0,4.0,0.19525026994749106,0.029767769640173265,0.02645299956164191,0.039111143266040434,-3.0385381041267046e-05,-3.0385383116841418e-05,0.01000158152246579,0.010000061714080188,0.007835925735216553,0.2639599182584436,0.663523910102704,0.8751484510071571,0.9971385199042893,0.20495511077111989,0.7435925718220167,-9.082487517798408e-05,0.2809568080359027,0.5735675485848796,0.20169226558611333,13.627248013311991,0.018176373339744974,-3.6611083098060916e-05,-3.349235746612923e-12,-0.0011152246005910471,133.2917030352138
114,8.33333333335946,1.0,0.32927144815337855,0.48000000000159987,0.36726843399884535,0.565330570636019,16.829271353370018,0.8514556750790717,1.7540534548395634,1.0013697820921095,6.334116104815048,9.11722854108203,1.0,0.2715064610661007,6.0,4.0,0.19346366401421275,0.029840250916677986,0.02642926594758359,0.039111143265969525,-2.488326872847298e-05,-2.4883271863593732e-05,0.010003908933826062,0.010000120364218268,0.009503519688376231,0.2645931379906152,0.6670221885816443,0.8764648755454069,0.997144911255233,0.20525520505633227,0.743612277083158,-5.078330311462848e-06,0.2801803833242918,0.571435380956343,0.20826194833034545,13.422357446148215,0.019733256336731113,-2.269508778993462e-05,-5.1622371288905725e-12,-3.781030347302372e-05,133.30051262548895
115,8.33333333333355,1.0,0.3280796266828166,0.48,0.36816924085555003,0.565978241623572,16.709505193313554,0.8444296980718352,1.7540935704812137,1.0000000000000249,6.31982987816462,9.11722855353449,1.0,0.2713696220810456,6.0,4.0,0.19225521635709583,0.029844393598183066,0.02643356828067545,0.03911114326617406,-8.57306587920142e-06,-8.573065905349169e-06,0.010007519875356101,0.010000479350402602,0.011930590657383501,0.2654349591223908,0.6643055563157034,0.8754148950846202,0.9971560316572324,0.20216914838320943,0.7426374142263105,-6.587174203438659e-06,0.27959684937980805,0.5760657823608147,0.1976893985639917,13.360423960085482,0.019822190175406287,-8.810456456821512e-06,6.741760693468116e-14,-1.3254243248633779e-05,133.3059730587644
116,8.333333333352115,1.0,0.3276779371462637,0.4800000000011117,0.3684966953041019,0.5661897443422906,16.53240947241494,0.8366060910342592,1.7541758787453026,1.0000000000019327,6.306157415150178,9.11722856672977,1.0,0.27190369932807773,6.0,4.0,0.19180047952189427,0.029824976455512943,0.026449297957771928,0.03911114326602952,3.444704212524898e-07,3.4446816741015557e-07,0.010000864260344855,0.010000113337974126,0.012801974566239698,0.26570908771402535,0.6606455272287846,0.874016029771121,0.9971606770249433,0.19955625675860136,0.7418435120046167,-5.450717655068962e-06,0.2796105120971934,0.5812596160176684,0.18462609148610754,13.390904655032248,0.0194052974952448,-1.151561321729975e-06,-3.628309156371485e-12,-7.26909186497815e-05,133.3073837887055
117,8.333333333358338,1.0,0.32679883571146934,0.48000000000154075,0.36917902721388324,0.5666628310005413,16.33574737347753,0.8242792313848187,1.754281213015346,1.0000000000026557,6.291911474701809,9.11722859235263,1.0,0.27238567114951223,6.0,4.0,0.1915381642052811,0.0297948795871741,0.026462439772777045,0.0391111432659777,1.2884693272848405e-06,1.28846632680111e-06,0.010004128839201622,0.010000323142685397,0.014629804012297826,0.2663222765837259,0.6563443618493556,0.872368572156594,0.9971696158470544,0.1964159742900222,0.7408835862154415,-9.197127182232582e-06,0.27936175216864995,0.5890439451262416,0.16472345983940867,13.424433139180444,0.018758875932453085,-4.24919376328379e-07,-4.953242547393061e-12,-7.267502786026392e-05,133.31340966387063
118,8.33333333334929,1.0,0.3255820620440932,0.4800000000009565,0.37011728604343436,0.5673210051204886,16.124605791385957,0.8014942704363943,1.7544621576501247,1.0000000000016749,6.276712905575494,9.117228646361527,1.0,0.2728262892809993,6.0,4.0,0.19136787341665445,0.029758615884006162,0.026474017274961813,0.039111143266051335,1.2922791143586642e-06,1.2922771995856253e-06,0.010007919000334375,0.010000513260415622,0.01713151098953101,0.26717358920046685,0.6515163083566406,0.8705167286249279,0.9971816380659272,0.19281638887055347,0.7397781211386341,-1.3026687540613654e-05,0.27893846575384207,0.6022540940792689,0.12974283268357054,13.457824842702328,0.01797962746564884,-2.1990650248393552e-07,-3.070517166364544e-12,-6.637903055814465e-05,133.32440101646003
119,8.333333333391371,1.0,0.32338520747105276,0.48000000000347476,0.3718120508668413,0.568511735217586,15.78509300996452,0.7370055011350902,1.7550217514713675,1.000000000006076,6.251494125763104,9.117228808470765,1.0,0.2734662253834226,6.0,4.0,0.1911704769617862,0.02969867272364555,0.026490519861145395,0.03911114326572952,1.8886714106190397e-06,1.8886644461502073e-06,0.010025897978051266,0.010001429935071915,0.02162931407530005,0.2687091483885089,0.6433950779057084,0.8673982046263211,0.9972033124861236,0.18667738743808412,0.7378845938137283,-3.8536519684617956e-05,0.2781235984002955,0.6371654050800223,0.03446661893510653,13.50794916304979,0.016690643203273497,-3.6748885982648854e-07,-1.1298658677987288e-11,-0.00014177197845230416,133.35572901611548
120,8.333333333348927,1.0,0.32323501578178676,0.4800000000009138,0.37191550171509075,0.5685997775697075,15.884195881693733,0.7119711796293677,1.7552552825161014,1.0000000000016218,6.2576928159544645,9.117228884800621,1.0,0.2730169894689407,6.0,4.0,0.1914031054446217,0.029709410447741592,0.02647833108034344,0.03911114326605406,-4.5098787279060504e-07,-4.5098974407510997e-07,0.010000111228912598,0.009999999427766082,0.021875977177699842,0.2688213254086219,0.6455261802837232,0.8682104144796499,0.9972045298904443,0.1876839163910337,0.7381806247653313,-1.517427143485808e-06,0.2778866520732625,0.6491459685233988,-2.4355366769915467e-05,13.475538952426756,0.01692161567407672,-3.4266531100288036e-07,-3.000793167613676e-12,-2.0037517301507712e-05,133.3825546635132
121,8.333333333321047,0.9999999999999886,0.3256110916225259,0.48,0.3700447888681803,0.5673195554807325,16.406561285062264,0.7078634408483524,1.755434678833788,1.0,6.293188219588657,9.117228927002927,0.9999999999994514,0.2717065712874334,6.0,4.0,0.19195693766602873,0.029795589019116876,0.026443603776149585,0.03911114326626678,1.0377685802044137e-05,1.0377687276435614e-05,0.010030397552355528,0.01000182210629208,0.016961273884169282,0.2671726854986077,0.6574095580278997,0.8727632920148851,0.9971814805572222,0.19587478260410404,0.740680939587529,-7.147682357392007e-05,0.2784556419611774,0.6475329468539235,-7.328804569629113e-05,13.377019898392879,0.018774091396902774,-2.1727707229745144e-06,2.43803356446418e-12,-0.0005135095061548078,133.41643166089224
122,8.333333333313934,0.9999999999999815,0.32702106526397634,0.48,0.36896042581920396,0.5665576188862821,16.667566760413155,0.7058924893852376,1.7554498874374866,1.0,6.310799590246119,9.117228954674587,0.999999999999107,0.27115484448964516,6.0,4.0,0.19217264188100489,0.029841632018477216,0.026429193336077003,0.03911114326632678,2.3797114620480582e-06,2.3797137899337088e-06,0.010010593452421723,0.010000624590771445,0.014052430842213344,0.26618625300991017,0.6631370252547043,0.8749585602478256,0.9971677030336227,0.2000723644980165,0.7419648321705259,-1.8282722305818356e-05,0.27898214256271536,0.6466048866767804,-1.692369162707708e-05,13.33505673030661,0.019762875474159405,-3.4651662729275e-07,3.972138951738359e-12,-0.00010679725676601692,133.41587624389607
123,8.33333333331178,0.9999999999999803,0.3271398810060101,0.48,0.3688728000192799,0.5664930906786559,16.68202468099856,0.7057879898697662,1.755449361640233,1.0,6.311699349979793,9.117228963318974,0.999999999999067,0.2711393629508249,6.0,4.0,0.192168315673452,0.029844884449049265,0.026428861141922576,0.03911114326633496,1.04311539071144e-09,1.0457017662723114e-09,0.010000072864843088,0.010000001418646098,0.013807738695945315,0.2661022036433983,0.6634615626288347,0.8750834228847476,0.9971665740959746,0.2003246518036275,0.7420428377573688,-7.587002502480749e-08,0.2790501477408283,0.646534650275579,-4.991917842811189e-08,13.333460208008656,0.01983269681270317,-3.423327291729621e-10,4.181310947990962e-12,-6.4688474854524e-08,133.41486176432662
