TYPE;Model;Voltage_V;Capacity_mAh;Discharge_Rate_C;Max_Burst_Discharge_Rate_C;Max_burst_current_A;Energy_density_Wh_kg;Imax_A;Pmax_W_kg;Pvol_Wh_m3;Weight_kg;Volume_cm3;Energy_kJ;Capacity_As;n_series;n_parallel
ProLiteX;TP5000-2SPX25;59.2;80000;25;50;250.0;156.1181435;4000.0;7805.907173;332997.336;30.336;14222.336;17049.6;288000.0;8;16
ProLiteX;TP6000-2SPX25;59.2;96000;25;50;300.0;173.4375;4800.0;8671.875;376475.3765;32.768;15095.808;20459.52;345600.0;8;16
ProLiteX;TP6800-2SPX25;59.2;108800;25;50;340.0;154.3558282;5440.0;7717.791411;339197.8429;41.728;18988.8;23187.456;391680.0;8;16
ProLiteX;TP8000-2SPX25;59.2;128000;25;50;400.0;169.1428571;6400.0;8457.142857;353736.944;44.8;21421.568;27279.36;460800.0;8;16
RAMPAGE;TP325-1SR70J;29.6;5200;70;140;45.5;100.2083333;728.0;14029.16667;213777.7778;1.536;720.0;554.112;18720.0;8;16
RAMPAGE;TP325-2SR70B;59.2;5200;70;140;45.5;104.5652174;728.0;14639.13043;194343.4343;2.944;1584.0;1108.224;18720.0;8;16
RAMPAGE;TP870-2SR70J;59.2;13920;70;140;121.8;128.76;1948.8;18026.4;266253.1017;6.4;3095.04;2966.6304;50112.0;8;16
RAMPAGE;TP1300-2SR70;59.2;20800;70;140;182.0;130.0;2912.0;18200.0;267222.2222;9.472;4608.0;4432.896;74880.0;8;16
RAMPAGE;TP2250-2SR70;59.2;36000;70;140;315.0;139.9159664;5040.0;19588.23529;266724.3368;15.232;7990.272;7672.32;129600.0;8;16
RAMPAGE;TP4400-2SR70;59.2;70400;70;140;616.0;139.7424893;9856.0;19563.9485;291756.2724;29.824;14284.8;15003.648;253440.0;8;16
KOKAM;KOKAM SLPB526495;29.6;56100;2;3;;182.238806;168.3;546.7164179;367078.3897;9.112;4523.7204;5978.0160000000005;201960.0;8;17
KOKAM;KOKAM SLPB050106100;29.6;85000;2;5;;154.1666667;425.0;770.8333333;287300.0935;16.32;8757.3936;9057.599999999999;306000.0;8;17
KOKAM;KOKAM SLPB776495;29.6;90100;2;3;;192.254902;270.3;576.7647059;408150.0977;13.872;6534.2628;9601.056;324360.0;8;17
KOKAM;KOKAM SLPB68106100;29.6;136000;2;3;;185.0;408.0;555.0;374084.5355;21.76;10761.204;14492.16;489600.0;8;17
ProLiteX;TP500-2SPX25J;59.2;8500;25;50;25.0;123.3333333;425.0;6166.666667;258560.4472;4.08;1946.16;1811.52;30600.0;8;17
ProLiteX;TP750-2SPX25J;59.2;12750;25;50;37.5;142.3076923;637.5;7115.384615;271260.9971;5.304;2782.56;2717.28;45900.0;8;17
ProLiteX;TP910-2SPX25J;59.2;15470;25;50;22.7;143.2765957;773.5;7163.829787;291830.9859;6.392;3138.2;3296.9664;55692.0;8;17
ProLiteX;TP1350-2SPX25J;59.2;22950;25;50;67.5;163.7704918;1147.5;8188.52459;332379.5582;8.296;4087.616;4891.103999999999;82620.0;8;17
ProLiteX;TP1350-2SPX25;59.2;22950;25;50;67.5;156.09375;1147.5;7804.6875;332379.5582;8.704;4087.616;4891.103999999999;82620.0;8;17
ProLiteX;TP2200-2SPX25;59.2;37400;25;50;110.0;152.1495327;1870.0;7607.476636;325730.2921;14.552;6797.28;7970.687999999999;134640.0;8;17
ProLiteX;TP2800-2SPX25;59.2;47600;25;50;140.0;168.4552846;2380.0;8422.764228;351448.5379;16.728;8018.0160000000005;10144.512;171360.0;8;17
ProLiteX;TP3400-2SPX25;59.2;57800;25;50;170.0;151.5662651;2890.0;7578.313253;333399.5892;22.576;10263.24;12318.336;208080.0;8;17
ProLiteX;TP4000-2SPX25;59.2;68000;25;50;200.0;189.7435897;3400.0;9487.179487;372046.2544;21.216;10820.16;14492.16;244800.0;8;17
ProLiteX;TP4400-2SPX25;59.2;74800;25;50;220.0;158.8292683;3740.0;7941.463415;347982.2161;27.88;12725.248;15941.375999999998;269280.0;8;17
ProLiteX;TP5000-2SPX25;59.2;85000;25;50;250.0;156.1181435;4250.0;7805.907173;332997.336;32.232;15111.232;18115.199999999997;306000.0;8;17
ProLiteX;TP6000-2SPX25;59.2;102000;25;50;300.0;173.4375;5100.0;8671.875;376475.3765;34.816;16039.296;21738.24;367200.0;8;17
ProLiteX;TP6800-2SPX25;59.2;115600;25;50;340.0;154.3558282;5780.0;7717.791411;339197.8429;44.336;20175.6;24636.672;416160.0;8;17
ProLiteX;TP8000-2SPX25;59.2;136000;25;50;400.0;169.1428571;6800.0;8457.142857;353736.944;47.599999999999994;22760.415999999997;28984.32;489600.0;8;17
RAMPAGE;TP325-1SR70J;29.6;5525;70;140;45.5;100.2083333;773.5;14029.16667;213777.7778;1.6320000000000001;765.0;588.7439999999999;19890.0;8;17
RAMPAGE;TP325-2SR70B;59.2;5525;70;140;45.5;104.5652174;773.5;14639.13043;194343.4343;3.128;1683.0;1177.4879999999998;19890.0;8;17
RAMPAGE;TP870-2SR70J;59.2;14790;70;140;121.8;128.76;2070.6;18026.4;266253.1017;6.800000000000001;3288.48;3152.0448;53244.0;8;17
RAMPAGE;TP1300-2SR70;59.2;22100;70;140;182.0;130.0;3094.0;18200.0;267222.2222;10.064;4896.0;4709.951999999999;79560.0;8;17
RAMPAGE;TP2250-2SR70;59.2;38250;70;140;315.0;139.9159664;5355.0;19588.23529;266724.3368;16.183999999999997;8489.664;8151.84;137700.0;8;17
RAMPAGE;TP4400-2SR70;59.2;74800;70;140;616.0;139.7424893;10472.0;19563.9485;291756.2724;31.688000000000002;15177.599999999999;15941.375999999998;269280.0;8;17
KOKAM;KOKAM SLPB526495;29.6;59400;2;3;;182.238806;178.20000000000002;546.7164179;367078.3897;9.648;4789.8216;6329.664000000001;213840.0;8;18
KOKAM;KOKAM SLPB050106100;29.6;90000;2;5;;154.1666667;450.0;770.8333333;287300.0935;17.28;9272.5344;9590.4;324000.0;8;18
KOKAM;KOKAM SLPB776495;29.6;95400;2;3;;192.254902;286.2;576.7647059;408150.0977;14.687999999999999;6918.6312;10165.824;343440.0;8;18
ProLiteX;TP500-2SPX25J;59.2;9000;25;50;25.0;123.3333333;450.0;6166.666667;258560.4472;4.32;2060.64;1918.08;32400.0;8;18
ProLiteX;TP750-2SPX25J;59.2;13500;25;50;37.5;142.3076923;675.0;7115.384615;271260.9971;5.616;2946.2400000000002;2877.12;48600.0;8;18
ProLiteX;TP910-2SPX25J;59.2;16380;25;50;22.7;143.2765957;819.0;7163.829787;291830.9859;6.768;3322.7999999999997;3490.9056;58968.0;8;18
ProLiteX;TP1350-2SPX25J;59.2;24300;25;50;67.5;163.7704918;1215.0;8188.52459;332379.5582;8.783999999999999;4328.064;5178.816;87480.0;8;18
ProLiteX;TP1350-2SPX25;59.2;24300;25;50;67.5;156.09375;1215.0;7804.6875;332379.5582;9.216000000000001;4328.064;5178.816;87480.0;8;18
ProLiteX;TP2200-2SPX25;59.2;39600;25;50;110.0;152.1495327;1980.0;7607.476636;325730.2921;15.408;7197.12;8439.552;142560.0;8;18
ProLiteX;TP2800-2SPX25;59.2;50400;25;50;140.0;168.4552846;2520.0;8422.764228;351448.5379;17.712;8489.664;10741.248;181440.0;8;18
ProLiteX;TP3400-2SPX25;59.2;61200;25;50;170.0;151.5662651;3060.0;7578.313253;333399.5892;23.904;10866.960000000001;13042.944;220320.0;8;18
ProLiteX;TP4000-2SPX25;59.2;72000;25;50;200.0;189.7435897;3600.0;9487.179487;372046.2544;22.464;11456.64;15344.64;259200.0;8;18
ProLiteX;TP4400-2SPX25;59.2;79200;25;50;220.0;158.8292683;3960.0;7941.463415;347982.2161;29.52;13473.792;16879.104;285120.0;8;18
ProLiteX;TP5000-2SPX25;59.2;90000;25;50;250.0;156.1181435;4500.0;7805.907173;332997.336;34.128;16000.127999999999;19180.8;324000.0;8;18
ProLiteX;TP6000-2SPX25;59.2;108000;25;50;300.0;173.4375;5400.0;8671.875;376475.3765;36.864000000000004;16982.784;23016.96;388800.0;8;18
ProLiteX;TP6800-2SPX25;59.2;122400;25;50;340.0;154.3558282;6120.0;7717.791411;339197.8429;46.944;21362.399999999998;26085.888;440640.0;8;18
RAMPAGE;TP325-1SR70J;29.6;5850;70;140;45.5;100.2083333;819.0;14029.16667;213777.7778;1.728;810.0;623.376;21060.0;8;18
RAMPAGE;TP325-2SR70B;59.2;5850;70;140;45.5;104.5652174;819.0;14639.13043;194343.4343;3.312;1782.0;1246.752;21060.0;8;18
RAMPAGE;TP870-2SR70J;59.2;15660;70;140;121.8;128.76;2192.4;18026.4;266253.1017;7.2;3481.92;3337.4592000000002;56376.0;8;18
RAMPAGE;TP1300-2SR70;59.2;23400;70;140;182.0;130.0;3276.0;18200.0;267222.2222;10.655999999999999;5184.0;4987.008;84240.0;8;18
RAMPAGE;TP2250-2SR70;59.2;40500;70;140;315.0;139.9159664;5670.0;19588.23529;266724.3368;17.136;8989.056;8631.36;145800.0;8;18
RAMPAGE;TP4400-2SR70;59.2;79200;70;140;616.0;139.7424893;11088.0;19563.9485;291756.2724;33.552;16070.4;16879.104;285120.0;8;18
KOKAM;KOKAM SLPB526495;29.6;62700;2;3;;182.238806;188.1;546.7164179;367078.3897;10.184000000000001;5055.9228;6681.312000000001;225720.0;8;19
KOKAM;KOKAM SLPB050106100;29.6;95000;2;5;;154.1666667;475.0;770.8333333;287300.0935;18.24;9787.6752;10123.199999999999;342000.0;8;19
KOKAM;KOKAM SLPB776495;29.6;100700;2;3;;192.254902;302.1;576.7647059;408150.0977;15.504;7302.9996;10730.592;362520.0;8;19
ProLiteX;TP500-2SPX25J;59.2;9500;25;50;25.0;123.3333333;475.0;6166.666667;258560.4472;4.56;2175.12;2024.64;34200.0;8;19
ProLiteX;TP750-2SPX25J;59.2;14250;25;50;37.5;142.3076923;712.5;7115.384615;271260.9971;5.928;3109.92;3036.96;51300.0;8;19
ProLiteX;TP910-2SPX25J;59.2;17290;25;50;22.7;143.2765957;864.5;7163.829787;291830.9859;7.144;3507.4;3684.8448;62244.0;8;19
ProLiteX;TP1350-2SPX25J;59.2;25650;25;50;67.5;163.7704918;1282.5;8188.52459;332379.5582;9.272;4568.512;5466.528;92340.0;8;19
ProLiteX;TP1350-2SPX25;59.2;25650;25;50;67.5;156.09375;1282.5;7804.6875;332379.5582;9.728;4568.512;5466.528;92340.0;8;19
ProLiteX;TP2200-2SPX25;59.2;41800;25;50;110.0;152.1495327;2090.0;7607.476636;325730.2921;16.264;7596.959999999999;8908.416;150480.0;8;19
ProLiteX;TP2800-2SPX25;59.2;53200;25;50;140.0;168.4552846;2660.0;8422.764228;351448.5379;18.695999999999998;8961.312;11337.984;191520.0;8;19
ProLiteX;TP3400-2SPX25;59.2;64600;25;50;170.0;151.5662651;3230.0;7578.313253;333399.5892;25.232000000000003;11470.68;13767.552;232560.0;8;19
ProLiteX;TP4000-2SPX25;59.2;76000;25;50;200.0;189.7435897;3800.0;9487.179487;372046.2544;23.712;12093.12;16197.12;273600.0;8;19
ProLiteX;TP4400-2SPX25;59.2;83600;25;50;220.0;158.8292683;4180.0;7941.463415;347982.2161;31.159999999999997;14222.336;17816.832;300960.0;8;19
ProLiteX;TP5000-2SPX25;59.2;95000;25;50;250.0;156.1181435;4750.0;7805.907173;332997.336;36.024;16889.023999999998;20246.399999999998;342000.0;8;19
ProLiteX;TP6000-2SPX25;59.2;114000;25;50;300.0;173.4375;5700.0;8671.875;376475.3765;38.912;17926.272;24295.68;410400.0;8;19
ProLiteX;TP6800-2SPX25;59.2;129200;25;50;340.0;154.3558282;6460.0;7717.791411;339197.8429;49.552;22549.2;27535.104;465120.0;8;19
RAMPAGE;TP325-1SR70J;29.6;6175;70;140;45.5;100.2083333;864.5;14029.16667;213777.7778;1.824;855.0;658.0079999999999;22230.0;8;19
RAMPAGE;TP325-2SR70B;59.2;6175;70;140;45.5;104.5652174;864.5;14639.13043;194343.4343;3.496;1881.0;1316.0159999999998;22230.0;8;19
RAMPAGE;TP870-2SR70J;59.2;16530;70;140;121.8;128.76;2314.2;18026.4;266253.1017;7.6000000000000005;3675.36;3522.8736;59508.0;8;19
RAMPAGE;TP1300-2SR70;59.2;24700;70;140;182.0;130.0;3458.0;18200.0;267222.2222;11.248;5472.0;5264.063999999999;88920.0;8;19
RAMPAGE;TP2250-2SR70;59.2;42750;70;140;315.0;139.9159664;5985.0;19588.23529;266724.3368;18.088;9488.448;9110.88;153900.0;8;19
RAMPAGE;TP4400-2SR70;59.2;83600;70;140;616.0;139.7424893;11704.0;19563.9485;291756.2724;35.416000000000004;16963.2;17816.832;300960.0;8;19
KOKAM;KOKAM SLPB526495;29.6;66000;2;3;;182.238806;198.0;546.7164179;367078.3897;10.72;5322.024;7032.960000000001;237600.0;8;20
KOKAM;KOKAM SLPB050106100;29.6;100000;2;5;;154.1666667;500.0;770.8333333;287300.0935;19.2;10302.816;10656.0;360000.0;8;20
KOKAM;KOKAM SLPB776495;29.6;106000;2;3;;192.254902;318.0;576.7647059;408150.0977;16.32;7687.368;11295.36;381600.0;8;20
ProLiteX;TP500-2SPX25J;59.2;10000;25;50;25.0;123.3333333;500.0;6166.666667;258560.4472;4.8;2289.6;2131.2;36000.0;8;20
ProLiteX;TP750-2SPX25J;59.2;15000;25;50;37.5;142.3076923;750.0;7115.384615;271260.9971;6.24;3273.6000000000004;3196.8;54000.0;8;20
ProLiteX;TP910-2SPX25J;59.2;18200;25;50;22.7;143.2765957;910.0;7163.829787;291830.9859;7.52;3692.0;3878.784;65520.0;8;20
ProLiteX;TP1350-2SPX25J;59.2;27000;25;50;67.5;163.7704918;1350.0;8188.52459;332379.5582;9.76;4808.96;5754.24;97200.0;8;20
ProLiteX;TP1350-2SPX25;59.2;27000;25;50;67.5;156.09375;1350.0;7804.6875;332379.5582;10.24;4808.96;5754.24;97200.0;8;20
ProLiteX;TP2200-2SPX25;59.2;44000;25;50;110.0;152.1495327;2200.0;7607.476636;325730.2921;17.12;7996.799999999999;9377.279999999999;158400.0;8;20
ProLiteX;TP2800-2SPX25;59.2;56000;25;50;140.0;168.4552846;2800.0;8422.764228;351448.5379;19.68;9432.960000000001;11934.72;201600.0;8;20
ProLiteX;TP3400-2SPX25;59.2;68000;25;50;170.0;151.5662651;3400.0;7578.313253;333399.5892;26.560000000000002;12074.400000000001;14492.16;244800.0;8;20
ProLiteX;TP4000-2SPX25;59.2;80000;25;50;200.0;189.7435897;4000.0;9487.179487;372046.2544;24.96;12729.6;17049.6;288000.0;8;20
ProLiteX;TP4400-2SPX25;59.2;88000;25;50;220.0;158.8292683;4400.0;7941.463415;347982.2161;32.8;14970.88;18754.559999999998;316800.0;8;20
ProLiteX;TP5000-2SPX25;59.2;100000;25;50;250.0;156.1181435;5000.0;7805.907173;332997.336;37.92;17777.92;21312.0;360000.0;8;20
ProLiteX;TP6000-2SPX25;59.2;120000;25;50;300.0;173.4375;6000.0;8671.875;376475.3765;40.96;18869.760000000002;25574.4;432000.0;8;20
ProLiteX;TP6800-2SPX25;59.2;136000;25;50;340.0;154.3558282;6800.0;7717.791411;339197.8429;52.160000000000004;23736.0;28984.32;489600.0;8;20
RAMPAGE;TP325-1SR70J;29.6;6500;70;140;45.5;100.2083333;910.0;14029.16667;213777.7778;1.92;900.0;692.64;23400.0;8;20
RAMPAGE;TP325-2SR70B;59.2;6500;70;140;45.5;104.5652174;910.0;14639.13043;194343.4343;3.6799999999999997;1980.0;1385.28;23400.0;8;20
RAMPAGE;TP870-2SR70J;59.2;17400;70;140;121.8;128.76;2436.0;18026.4;266253.1017;8.0;3868.8;3708.288;62640.0;8;20
RAMPAGE;TP1300-2SR70;59.2;26000;70;140;182.0;130.0;3640.0;18200.0;267222.2222;11.84;5760.0;5541.12;93600.0;8;20
RAMPAGE;TP2250-2SR70;59.2;45000;70;140;315.0;139.9159664;6300.0;19588.23529;266724.3368;19.04;9987.84;9590.4;162000.0;8;20
RAMPAGE;TP4400-2SR70;59.2;88000;70;140;616.0;139.7424893;12320.0;19563.9485;291756.2724;37.28;17856.0;18754.559999999998;316800.0;8;20
KOKAM;KOKAM SLPB526495;33.300000000000004;3300;2;3;;182.238806;9.9;546.7164179;367078.3897;0.603;299.36385;395.60400000000004;11880.0;9;1
KOKAM;KOKAM SLPB050106100;33.300000000000004;5000;2;5;;154.1666667;25.0;770.8333333;287300.0935;1.08;579.5334;599.4;18000.0;9;1
KOKAM;KOKAM SLPB776495;33.300000000000004;5300;2;3;;192.254902;15.9;576.7647059;408150.0977;0.9179999999999999;432.41445;635.364;19080.0;9;1
KOKAM;KOKAM SLPB68106100;33.300000000000004;8000;2;3;;185.0;24.0;555.0;374084.5355;1.44;712.1384999999999;959.04;28800.0;9;1
KOKAM;KOKAM SLPB7570180;33.300000000000004;9600;2;3;;165.2093023;28.8;495.627907;311454.3656;1.935;1026.4104;1150.848;34560.0;9;1
KOKAM;KOKAM SLPB98106100;33.300000000000004;10000;2;3;;176.1904762;30.0;528.5714286;339014.1103;1.89;982.26;1198.8;36000.0;9;1
KOKAM;KOKAM SLPB7570270;33.300000000000004;15000;2;3;;175.0788644;45.0;525.2365931;323161.4153;2.853;1545.6671999999999;1798.2;54000.0;9;1
KOKAM;KOKAM SLPB125255255;33.300000000000004;87000;2;3;;180.8426966;261.0;542.5280899;348655.8499;16.02;8309.34;10429.56;313200.0;9;1
KOKAM;KOKAM SLPB70460330;33.300000000000004;100000;2;3;;178.7439614;300.0;536.2318841;349875.8414;18.63;9517.662;11988.0;360000.0;9;1
RAMPAGE;TP325-1SR70J;33.300000000000004;325;70;140;45.5;100.2083333;45.5;14029.16667;213777.7778;0.108;50.625;38.961;1170.0;9;1
KOKAM;KOKAM SLPB526495;33.300000000000004;6600;2;3;;182.238806;19.8;546.7164179;367078.3897;1.206;598.7277;791.2080000000001;23760.0;9;2
KOKAM;KOKAM SLPB050106100;33.300000000000004;10000;2;5;;154.1666667;50.0;770.8333333;287300.0935;2.16;1159.0668;1198.8;36000.0;9;2
KOKAM;KOKAM SLPB776495;33.300000000000004;10600;2;3;;192.254902;31.8;576.7647059;408150.0977;1.8359999999999999;864.8289;1270.728;38160.0;9;2
KOKAM;KOKAM SLPB68106100;33.300000000000004;16000;2;3;;185.0;48.0;555.0;374084.5355;2.88;1424.2769999999998;1918.08;57600.0;9;2
KOKAM;KOKAM SLPB7570180;33.300000000000004;19200;2;3;;165.2093023;57.6;495.627907;311454.3656;3.87;2052.8208;2301.696;69120.0;9;2
KOKAM;KOKAM SLPB98106100;33.300000000000004;20000;2;3;;176.1904762;60.0;528.5714286;339014.1103;3.78;1964.52;2397.6;72000.0;9;2
KOKAM;KOKAM SLPB7570270;33.300000000000004;30000;2;3;;175.0788644;90.0;525.2365931;323161.4153;5.706;3091.3343999999997;3596.4;108000.0;9;2
RAMPAGE;TP325-1SR70J;33.300000000000004;650;70;140;45.5;100.2083333;91.0;14029.16667;213777.7778;0.216;101.25;77.922;2340.0;9;2
KOKAM;KOKAM SLPB526495;33.300000000000004;9900;2;3;;182.238806;29.700000000000003;546.7164179;367078.3897;1.8090000000000002;898.09155;1186.8120000000001;35640.0;9;3
KOKAM;KOKAM SLPB050106100;33.300000000000004;15000;2;5;;154.1666667;75.0;770.8333333;287300.0935;3.2399999999999998;1738.6002;1798.1999999999998;54000.0;9;3
KOKAM;KOKAM SLPB776495;33.300000000000004;15900;2;3;;192.254902;47.7;576.7647059;408150.0977;2.754;1297.24335;1906.092;57240.0;9;3
KOKAM;KOKAM SLPB68106100;33.300000000000004;24000;2;3;;185.0;72.0;555.0;374084.5355;4.32;2136.4154999999996;2877.12;86400.0;9;3
KOKAM;KOKAM SLPB7570180;33.300000000000004;28800;2;3;;165.2093023;86.4;495.627907;311454.3656;5.805;3079.2312;3452.544;103680.0;9;3
KOKAM;KOKAM SLPB98106100;33.300000000000004;30000;2;3;;176.1904762;90.0;528.5714286;339014.1103;5.67;2946.78;3596.3999999999996;108000.0;9;3
KOKAM;KOKAM SLPB7570270;33.300000000000004;45000;2;3;;175.0788644;135.0;525.2365931;323161.4153;8.559;4637.0016;5394.6;162000.0;9;3
RAMPAGE;TP325-1SR70J;33.300000000000004;975;70;140;45.5;100.2083333;136.5;14029.16667;213777.7778;0.324;151.875;116.883;3510.0;9;3
KOKAM;KOKAM SLPB526495;33.300000000000004;13200;2;3;;182.238806;39.6;546.7164179;367078.3897;2.412;1197.4554;1582.4160000000002;47520.0;9;4
KOKAM;KOKAM SLPB050106100;33.300000000000004;20000;2;5;;154.1666667;100.0;770.8333333;287300.0935;4.32;2318.1336;2397.6;72000.0;9;4
KOKAM;KOKAM SLPB776495;33.300000000000004;21200;2;3;;192.254902;63.6;576.7647059;408150.0977;3.6719999999999997;1729.6578;2541.456;76320.0;9;4
KOKAM;KOKAM SLPB68106100;33.300000000000004;32000;2;3;;185.0;96.0;555.0;374084.5355;5.76;2848.5539999999996;3836.16;115200.0;9;4
KOKAM;KOKAM SLPB7570180;33.300000000000004;38400;2;3;;165.2093023;115.2;495.627907;311454.3656;7.74;4105.6416;4603.392;138240.0;9;4
KOKAM;KOKAM SLPB98106100;33.300000000000004;40000;2;3;;176.1904762;120.0;528.5714286;339014.1103;7.56;3929.04;4795.2;144000.0;9;4
KOKAM;KOKAM SLPB7570270;33.300000000000004;60000;2;3;;175.0788644;180.0;525.2365931;323161.4153;11.412;6182.6687999999995;7192.8;216000.0;9;4
RAMPAGE;TP325-1SR70J;33.300000000000004;1300;70;140;45.5;100.2083333;182.0;14029.16667;213777.7778;0.432;202.5;155.844;4680.0;9;4
KOKAM;KOKAM SLPB526495;33.300000000000004;16500;2;3;;182.238806;49.5;546.7164179;367078.3897;3.015;1496.81925;1978.0200000000002;59400.0;9;5
KOKAM;KOKAM SLPB050106100;33.300000000000004;25000;2;5;;154.1666667;125.0;770.8333333;287300.0935;5.3999999999999995;2897.667;2996.9999999999995;90000.0;9;5
KOKAM;KOKAM SLPB776495;33.300000000000004;26500;2;3;;192.254902;79.5;576.7647059;408150.0977;4.59;2162.07225;3176.82;95400.0;9;5
KOKAM;KOKAM SLPB68106100;33.300000000000004;40000;2;3;;185.0;120.0;555.0;374084.5355;7.2;3560.6924999999997;4795.2;144000.0;9;5
KOKAM;KOKAM SLPB7570180;33.300000000000004;48000;2;3;;165.2093023;144.0;495.627907;311454.3656;9.675;5132.052000000001;5754.24;172800.0;9;5
KOKAM;KOKAM SLPB98106100;33.300000000000004;50000;2;3;;176.1904762;150.0;528.5714286;339014.1103;9.45;4911.3;5993.999999999999;180000.0;9;5
KOKAM;KOKAM SLPB7570270;33.300000000000004;75000;2;3;;175.0788644;225.0;525.2365931;323161.4153;14.265;7728.335999999999;8991.0;270000.0;9;5
RAMPAGE;TP325-1SR70J;33.300000000000004;1625;70;140;45.5;100.2083333;227.5;14029.16667;213777.7778;0.54;253.125;194.80499999999998;5850.0;9;5
KOKAM;KOKAM SLPB526495;33.300000000000004;19800;2;3;;182.238806;59.400000000000006;546.7164179;367078.3897;3.6180000000000003;1796.1831;2373.6240000000003;71280.0;9;6
KOKAM;KOKAM SLPB050106100;33.300000000000004;30000;2;5;;154.1666667;150.0;770.8333333;287300.0935;6.4799999999999995;3477.2004;3596.3999999999996;108000.0;9;6
KOKAM;KOKAM SLPB776495;33.300000000000004;31800;2;3;;192.254902;95.4;576.7647059;408150.0977;5.508;2594.4867;3812.184;114480.0;9;6
KOKAM;KOKAM SLPB68106100;33.300000000000004;48000;2;3;;185.0;144.0;555.0;374084.5355;8.64;4272.830999999999;5754.24;172800.0;9;6
KOKAM;KOKAM SLPB7570180;33.300000000000004;57600;2;3;;165.2093023;172.8;495.627907;311454.3656;11.61;6158.4624;6905.088;207360.0;9;6
KOKAM;KOKAM SLPB98106100;33.300000000000004;60000;2;3;;176.1904762;180.0;528.5714286;339014.1103;11.34;5893.56;7192.799999999999;216000.0;9;6
KOKAM;KOKAM SLPB7570270;33.300000000000004;90000;2;3;;175.0788644;270.0;525.2365931;323161.4153;17.118;9274.0032;10789.2;324000.0;9;6
RAMPAGE;TP325-1SR70J;33.300000000000004;1950;70;140;45.5;100.2083333;273.0;14029.16667;213777.7778;0.648;303.75;233.766;7020.0;9;6
KOKAM;KOKAM SLPB526495;33.300000000000004;23100;2;3;;182.238806;69.3;546.7164179;367078.3897;4.221;2095.54695;2769.228;83160.0;9;7
KOKAM;KOKAM SLPB050106100;33.300000000000004;35000;2;5;;154.1666667;175.0;770.8333333;287300.0935;7.56;4056.7338;4195.799999999999;126000.0;9;7
KOKAM;KOKAM SLPB776495;33.300000000000004;37100;2;3;;192.254902;111.3;576.7647059;408150.0977;6.425999999999999;3026.90115;4447.548000000001;133560.0;9;7
KOKAM;KOKAM SLPB68106100;33.300000000000004;56000;2;3;;185.0;168.0;555.0;374084.5355;10.08;4984.969499999999;6713.28;201600.0;9;7
KOKAM;KOKAM SLPB7570180;33.300000000000004;67200;2;3;;165.2093023;201.6;495.627907;311454.3656;13.545;7184.8728;8055.936;241920.0;9;7
KOKAM;KOKAM SLPB98106100;33.300000000000004;70000;2;3;;176.1904762;210.0;528.5714286;339014.1103;13.229999999999999;6875.82;8391.599999999999;252000.0;9;7
KOKAM;KOKAM SLPB7570270;33.300000000000004;105000;2;3;;175.0788644;315.0;525.2365931;323161.4153;19.971;10819.670399999999;12587.400000000001;378000.0;9;7
RAMPAGE;TP325-1SR70J;33.300000000000004;2275;70;140;45.5;100.2083333;318.5;14029.16667;213777.7778;0.756;354.375;272.727;8190.0;9;7
KOKAM;KOKAM SLPB526495;33.300000000000004;26400;2;3;;182.238806;79.2;546.7164179;367078.3897;4.824;2394.9108;3164.8320000000003;95040.0;9;8
KOKAM;KOKAM SLPB050106100;33.300000000000004;40000;2;5;;154.1666667;200.0;770.8333333;287300.0935;8.64;4636.2672;4795.2;144000.0;9;8
KOKAM;KOKAM SLPB776495;33.300000000000004;42400;2;3;;192.254902;127.2;576.7647059;408150.0977;7.343999999999999;3459.3156;5082.912;152640.0;9;8
KOKAM;KOKAM SLPB68106100;33.300000000000004;64000;2;3;;185.0;192.0;555.0;374084.5355;11.52;5697.107999999999;7672.32;230400.0;9;8
KOKAM;KOKAM SLPB7570180;33.300000000000004;76800;2;3;;165.2093023;230.4;495.627907;311454.3656;15.48;8211.2832;9206.784;276480.0;9;8
KOKAM;KOKAM SLPB98106100;33.300000000000004;80000;2;3;;176.1904762;240.0;528.5714286;339014.1103;15.12;7858.08;9590.4;288000.0;9;8
KOKAM;KOKAM SLPB7570270;33.300000000000004;120000;2;3;;175.0788644;360.0;525.2365931;323161.4153;22.824;12365.337599999999;14385.6;432000.0;9;8
RAMPAGE;TP325-1SR70J;33.300000000000004;2600;70;140;45.5;100.2083333;364.0;14029.16667;213777.7778;0.864;405.0;311.688;9360.0;9;8
KOKAM;KOKAM SLPB526495;33.300000000000004;29700;2;3;;182.238806;89.10000000000001;546.7164179;367078.3897;5.4270000000000005;2694.27465;3560.436;106920.0;9;9
KOKAM;KOKAM SLPB050106100;33.300000000000004;45000;2;5;;154.1666667;225.0;770.8333333;287300.0935;9.719999999999999;5215.8006000000005;5394.599999999999;162000.0;9;9
KOKAM;KOKAM SLPB776495;33.300000000000004;47700;2;3;;192.254902;143.1;576.7647059;408150.0977;8.261999999999999;3891.73005;5718.276;171720.0;9;9
KOKAM;KOKAM SLPB68106100;33.300000000000004;72000;2;3;;185.0;216.0;555.0;374084.5355;12.96;6409.246499999999;8631.36;259200.0;9;9
KOKAM;KOKAM SLPB7570180;33.300000000000004;86400;2;3;;165.2093023;259.2;495.627907;311454.3656;17.415;9237.6936;10357.632;311040.0;9;9
