;Voltage_V;Capacity_mAh;Weight_g;Energy_density_Wh_kg;Imax [A];Pmax_W_kg;Volume_mm3
35;144.29999999999998;205000;186017;159.025788;10250.0;7951.289398;87275552
36;192.4;205000;247845;159.1397849;10250.0;7956.989247;115328408
37;240.5;205000;305942;161.1498258;10250.0;8057.491289;143381264
38;432.9;205000;557518;159.1778203;10250.0;7958.891013;255592688
39;481.0;205000;619346;159.2082616;10250.0;7960.413081;286762528
40;481.0;205000;624676;157.8498294;10250.0;7892.491468;286762528
41;144.29999999999998;246000;198276;179.0322581;12300.0;8951.612903;94289832
42;192.4;246000;261170;181.2244898;12300.0;9061.22449;122227560
43;240.5;246000;340054;173.9811912;12300.0;8699.059561;150165288
44;288.59999999999997;246000;396019;179.2732167;12300.0;8963.660834;181595232
45;144.29999999999998;278800;257972;155.9504132;13940.0;7797.520661;120187236
46;288.59999999999997;278800;483431;166.4388093;13940.0;8321.940463;237211650
47;96.2;328000;186550;169.1428571;16400.0;8457.142857;89200748
48;144.29999999999998;328000;280358;168.8212928;16400.0;8441.064639;133801122
49;192.4;328000;373633;168.9015692;16400.0;8445.078459;178401496
50;240.5;328000;457847;172.2933644;16400.0;8614.668219;223001870
51;48.1;13325;6396;100.2083333;1865.5;14029.16667;2998125
52;96.2;13325;12259;104.5652174;1865.5;14639.13043;6595875
0;192.4;155400;131040;228.1666667;13986.0;20535.0;82201392
1;96.2;21000;16380;123.3333333;1050.0;6166.666667;7813260
2;144.29999999999998;21000;24024;126.1363636;1050.0;6306.818182;11285820
3;96.2;31500;21294;142.3076923;1575.0;7115.384615;11171160
4;144.29999999999998;31500;31122;146.0526316;1575.0;7302.631579;16756740
5;96.2;38220;25662;143.2765957;1911.0;7163.829787;12598950
6;96.2;56700;33306;163.7704918;2835.0;8188.52459;16410576
7;144.29999999999998;56700;51324;159.4148936;2835.0;7970.744681;25247040
8;96.2;56700;34944;156.09375;2835.0;7804.6875;16410576
9;144.29999999999998;56700;51870;157.7368421;2835.0;7886.842105;25247040
10;144.29999999999998;92400;82446;161.7218543;4620.0;8086.092715;40933620
11;192.4;92400;107562;165.2791878;4620.0;8263.959391;52628940
12;96.2;117600;67158;168.4552846;5880.0;8422.764228;32189976
13;144.29999999999998;117600;98826;171.7127072;5880.0;8585.635359;45444672
14;144.29999999999998;117600;98826;171.7127072;5880.0;8585.635359;45444672
15;144.29999999999998;117600;98826;171.7127072;5880.0;8585.635359;45444672
16;192.4;117600;127764;177.0940171;5880.0;8854.700855;60592896
17;288.59999999999997;117600;191646;177.0940171;5880.0;8854.700855;90889344
18;288.59999999999997;142800;260988;157.9079498;7140.0;7895.39749;120442140
19;288.59999999999997;142800;266448;154.6721311;7140.0;7733.606557;120888222
20;384.8;142800;333606;164.7135843;7140.0;8235.679214;158476500
21;96.2;168000;85176;189.7435897;8400.0;9487.179487;43439760
22;240.5;168000;237510;170.1149425;8400.0;8505.747126;101359440
23;288.59999999999997;168000;292656;165.6716418;8400.0;8283.58209;121631328
24;336.7;168000;335244;168.7296417;8400.0;8436.482085;141903216
25;384.8;168000;383292;168.6609687;8400.0;8433.048433;162175104
26;384.8;168000;388752;166.2921348;8400.0;8314.606742;162175104
27;432.9;168000;431340;168.6075949;8400.0;8430.379747;179551008
28;481.0;168000;478842;168.7571266;8400.0;8437.856328;202718880
29;481.0;168000;484302;166.854566;8400.0;8342.728298;202718880
30;288.59999999999997;168000;292656;165.6716418;8400.0;8283.58209;121631328
31;96.2;184800;111930;158.8292683;9240.0;7941.463415;51088128
32;288.59999999999997;184800;328146;162.5291181;9240.0;8126.455907;153264384
33;336.7;184800;382746;162.5677603;9240.0;8128.388017;175615440
34;481.0;184800;542724;163.7826962;9240.0;8189.134809;249054624
35;144.29999999999998;210000;190554;159.025788;10500.0;7951.289398;89404224
36;192.4;210000;253890;159.1397849;10500.0;7956.989247;118141296
37;240.5;210000;313404;161.1498258;10500.0;8057.491289;146878368
38;432.9;210000;571116;159.1778203;10500.0;7958.891013;261826656
39;481.0;210000;634452;159.2082616;10500.0;7960.413081;293756736
40;481.0;210000;639912;157.8498294;10500.0;7892.491468;293756736
41;144.29999999999998;252000;203112;179.0322581;12600.0;8951.612903;96589584
42;192.4;252000;267540;181.2244898;12600.0;9061.22449;125208720
43;240.5;252000;348348;173.9811912;12600.0;8699.059561;153827856
44;288.59999999999997;252000;405678;179.2732167;12600.0;8963.660834;186024384
45;144.29999999999998;285600;264264;155.9504132;14280.0;7797.520661;123118632
46;288.59999999999997;285600;495222;166.4388093;14280.0;8321.940463;242997300
47;96.2;336000;191100;169.1428571;16800.0;8457.142857;91376376
48;144.29999999999998;336000;287196;168.8212928;16800.0;8441.064639;137064564
49;192.4;336000;382746;168.9015692;16800.0;8445.078459;182752752
50;240.5;336000;469014;172.2933644;16800.0;8614.668219;228440940
51;48.1;13650;6552;100.2083333;1911.0;14029.16667;3071250
52;96.2;13650;12558;104.5652174;1911.0;14639.13043;6756750
0;192.4;159100;134160;228.1666667;14319.0;20535.0;84158568
1;96.2;21500;16770;123.3333333;1075.0;6166.666667;7999290
2;144.29999999999998;21500;24596;126.1363636;1075.0;6306.818182;11554530
3;96.2;32250;21801;142.3076923;1612.5;7115.384615;11437140
4;144.29999999999998;32250;31863;146.0526316;1612.5;7302.631579;17155710
5;96.2;39130;26273;143.2765957;1956.5;7163.829787;12898925
6;96.2;58050;34099;163.7704918;2902.5;8188.52459;16801304
7;144.29999999999998;58050;52546;159.4148936;2902.5;7970.744681;25848160
8;96.2;58050;35776;156.09375;2902.5;7804.6875;16801304
9;144.29999999999998;58050;53105;157.7368421;2902.5;7886.842105;25848160
10;144.29999999999998;94600;84409;161.7218543;4730.0;8086.092715;41908230
11;192.4;94600;110123;165.2791878;4730.0;8263.959391;53882010
12;96.2;120400;68757;168.4552846;6020.0;8422.764228;32956404
13;144.29999999999998;120400;101179;171.7127072;6020.0;8585.635359;46526688
14;144.29999999999998;120400;101179;171.7127072;6020.0;8585.635359;46526688
15;144.29999999999998;120400;101179;171.7127072;6020.0;8585.635359;46526688
16;192.4;120400;130806;177.0940171;6020.0;8854.700855;62035584
17;288.59999999999997;120400;196209;177.0940171;6020.0;8854.700855;93053376
18;288.59999999999997;146200;267202;157.9079498;7310.0;7895.39749;123309810
19;288.59999999999997;146200;272792;154.6721311;7310.0;7733.606557;123766513
20;384.8;146200;341549;164.7135843;7310.0;8235.679214;162249750
21;96.2;172000;87204;189.7435897;8600.0;9487.179487;44474040
22;240.5;172000;243165;170.1149425;8600.0;8505.747126;103772760
23;288.59999999999997;172000;299624;165.6716418;8600.0;8283.58209;124527312
24;336.7;172000;343226;168.7296417;8600.0;8436.482085;145281864
25;384.8;172000;392418;168.6609687;8600.0;8433.048433;166036416
26;384.8;172000;398008;166.2921348;8600.0;8314.606742;166036416
27;432.9;172000;441610;168.6075949;8600.0;8430.379747;183826032
28;481.0;172000;490243;168.7571266;8600.0;8437.856328;207545520
29;481.0;172000;495833;166.854566;8600.0;8342.728298;207545520
30;288.59999999999997;172000;299624;165.6716418;8600.0;8283.58209;124527312
31;96.2;189200;114595;158.8292683;9460.0;7941.463415;52304512
32;288.59999999999997;189200;335959;162.5291181;9460.0;8126.455907;156913536
33;336.7;189200;391859;162.5677603;9460.0;8128.388017;179796760
34;481.0;189200;555646;163.7826962;9460.0;8189.134809;254984496
35;144.29999999999998;215000;195091;159.025788;10750.0;7951.289398;91532896
36;192.4;215000;259935;159.1397849;10750.0;7956.989247;120954184
37;240.5;215000;320866;161.1498258;10750.0;8057.491289;150375472
38;432.9;215000;584714;159.1778203;10750.0;7958.891013;268060624
39;481.0;215000;649558;159.2082616;10750.0;7960.413081;300750944
40;481.0;215000;655148;157.8498294;10750.0;7892.491468;300750944
41;144.29999999999998;258000;207948;179.0322581;12900.0;8951.612903;98889336
42;192.4;258000;273910;181.2244898;12900.0;9061.22449;128189880
43;240.5;258000;356642;173.9811912;12900.0;8699.059561;157490424
44;288.59999999999997;258000;415337;179.2732167;12900.0;8963.660834;190453536
45;144.29999999999998;292400;270556;155.9504132;14620.0;7797.520661;126050028
46;288.59999999999997;292400;507013;166.4388093;14620.0;8321.940463;248782950
47;96.2;344000;195650;169.1428571;17200.0;8457.142857;93552004
48;144.29999999999998;344000;294034;168.8212928;17200.0;8441.064639;140328006
49;192.4;344000;391859;168.9015692;17200.0;8445.078459;187104008
50;240.5;344000;480181;172.2933644;17200.0;8614.668219;233880010
51;48.1;13975;6708;100.2083333;1956.5;14029.16667;3144375
52;96.2;13975;12857;104.5652174;1956.5;14639.13043;6917625
0;192.4;162800;137280;228.1666667;14652.0;20535.0;86115744
1;96.2;22000;17160;123.3333333;1100.0;6166.666667;8185320
2;144.29999999999998;22000;25168;126.1363636;1100.0;6306.818182;11823240
3;96.2;33000;22308;142.3076923;1650.0;7115.384615;11703120
4;144.29999999999998;33000;32604;146.0526316;1650.0;7302.631579;17554680
5;96.2;40040;26884;143.2765957;2002.0;7163.829787;13198900
6;96.2;59400;34892;163.7704918;2970.0;8188.52459;17192032
7;144.29999999999998;59400;53768;159.4148936;2970.0;7970.744681;26449280
8;96.2;59400;36608;156.09375;2970.0;7804.6875;17192032
9;144.29999999999998;59400;54340;157.7368421;2970.0;7886.842105;26449280
10;144.29999999999998;96800;86372;161.7218543;4840.0;8086.092715;42882840
11;192.4;96800;112684;165.2791878;4840.0;8263.959391;55135080
12;96.2;123200;70356;168.4552846;6160.0;8422.764228;33722832
13;144.29999999999998;123200;103532;171.7127072;6160.0;8585.635359;47608704
14;144.29999999999998;123200;103532;171.7127072;6160.0;8585.635359;47608704
15;144.29999999999998;123200;103532;171.7127072;6160.0;8585.635359;47608704
16;192.4;123200;133848;177.0940171;6160.0;8854.700855;63478272
17;288.59999999999997;123200;200772;177.0940171;6160.0;8854.700855;95217408
18;288.59999999999997;149600;273416;157.9079498;7480.0;7895.39749;126177480
19;288.59999999999997;149600;279136;154.6721311;7480.0;7733.606557;126644804
20;384.8;149600;349492;164.7135843;7480.0;8235.679214;166023000
21;96.2;176000;89232;189.7435897;8800.0;9487.179487;45508320
22;240.5;176000;248820;170.1149425;8800.0;8505.747126;106186080
23;288.59999999999997;176000;306592;165.6716418;8800.0;8283.58209;127423296
24;336.7;176000;351208;168.7296417;8800.0;8436.482085;148660512
25;384.8;176000;401544;168.6609687;8800.0;8433.048433;169897728
26;384.8;176000;407264;166.2921348;8800.0;8314.606742;169897728
27;432.9;176000;451880;168.6075949;8800.0;8430.379747;188101056
28;481.0;176000;501644;168.7571266;8800.0;8437.856328;212372160
29;481.0;176000;507364;166.854566;8800.0;8342.728298;212372160
30;288.59999999999997;176000;306592;165.6716418;8800.0;8283.58209;127423296
31;96.2;193600;117260;158.8292683;9680.0;7941.463415;53520896
32;288.59999999999997;193600;343772;162.5291181;9680.0;8126.455907;160562688
33;336.7;193600;400972;162.5677603;9680.0;8128.388017;183978080
34;481.0;193600;568568;163.7826962;9680.0;8189.134809;260914368
35;144.29999999999998;220000;199628;159.025788;11000.0;7951.289398;93661568
36;192.4;220000;265980;159.1397849;11000.0;7956.989247;123767072
37;240.5;220000;328328;161.1498258;11000.0;8057.491289;153872576
38;432.9;220000;598312;159.1778203;11000.0;7958.891013;274294592
39;481.0;220000;664664;159.2082616;11000.0;7960.413081;307745152
40;481.0;220000;670384;157.8498294;11000.0;7892.491468;307745152
41;144.29999999999998;264000;212784;179.0322581;13200.0;8951.612903;101189088
42;192.4;264000;280280;181.2244898;13200.0;9061.22449;131171040
43;240.5;264000;364936;173.9811912;13200.0;8699.059561;161152992
44;288.59999999999997;264000;424996;179.2732167;13200.0;8963.660834;194882688
45;144.29999999999998;299200;276848;155.9504132;14960.0;7797.520661;128981424
46;288.59999999999997;299200;518804;166.4388093;14960.0;8321.940463;254568600
47;96.2;352000;200200;169.1428571;17600.0;8457.142857;95727632
48;144.29999999999998;352000;300872;168.8212928;17600.0;8441.064639;143591448
49;192.4;352000;400972;168.9015692;17600.0;8445.078459;191455264
50;240.5;352000;491348;172.2933644;17600.0;8614.668219;239319080
51;48.1;14300;6864;100.2083333;2002.0;14029.16667;3217500
52;96.2;14300;13156;104.5652174;2002.0;14639.13043;7078500
0;192.4;166500;140400;228.1666667;14985.0;20535.0;88072920
1;96.2;22500;17550;123.3333333;1125.0;6166.666667;8371350
2;144.29999999999998;22500;25740;126.1363636;1125.0;6306.818182;12091950
3;96.2;33750;22815;142.3076923;1687.5;7115.384615;11969100
4;144.29999999999998;33750;33345;146.0526316;1687.5;7302.631579;17953650
5;96.2;40950;27495;143.2765957;2047.5;7163.829787;13498875
6;96.2;60750;35685;163.7704918;3037.5;8188.52459;17582760
7;144.29999999999998;60750;54990;159.4148936;3037.5;7970.744681;27050400
8;96.2;60750;37440;156.09375;3037.5;7804.6875;17582760
9;144.29999999999998;60750;55575;157.7368421;3037.5;7886.842105;27050400
10;144.29999999999998;99000;88335;161.7218543;4950.0;8086.092715;43857450
11;192.4;99000;115245;165.2791878;4950.0;8263.959391;56388150
12;96.2;126000;71955;168.4552846;6300.0;8422.764228;34489260
13;144.29999999999998;126000;105885;171.7127072;6300.0;8585.635359;48690720
14;144.29999999999998;126000;105885;171.7127072;6300.0;8585.635359;48690720
15;144.29999999999998;126000;105885;171.7127072;6300.0;8585.635359;48690720
16;192.4;126000;136890;177.0940171;6300.0;8854.700855;64920960
17;288.59999999999997;126000;205335;177.0940171;6300.0;8854.700855;97381440
18;288.59999999999997;153000;279630;157.9079498;7650.0;7895.39749;129045150
19;288.59999999999997;153000;285480;154.6721311;7650.0;7733.606557;129523095
20;384.8;153000;357435;164.7135843;7650.0;8235.679214;169796250
21;96.2;180000;91260;189.7435897;9000.0;9487.179487;46542600
22;240.5;180000;254475;170.1149425;9000.0;8505.747126;108599400
23;288.59999999999997;180000;313560;165.6716418;9000.0;8283.58209;130319280
24;336.7;180000;359190;168.7296417;9000.0;8436.482085;152039160
25;384.8;180000;410670;168.6609687;9000.0;8433.048433;173759040
26;384.8;180000;416520;166.2921348;9000.0;8314.606742;173759040
27;432.9;180000;462150;168.6075949;9000.0;8430.379747;192376080
28;481.0;180000;513045;168.7571266;9000.0;8437.856328;217198800
29;481.0;180000;518895;166.854566;9000.0;8342.728298;217198800
30;288.59999999999997;180000;313560;165.6716418;9000.0;8283.58209;130319280
31;96.2;198000;119925;158.8292683;9900.0;7941.463415;54737280
32;288.59999999999997;198000;351585;162.5291181;9900.0;8126.455907;164211840
33;336.7;198000;410085;162.5677603;9900.0;8128.388017;188159400
34;481.0;198000;581490;163.7826962;9900.0;8189.134809;266844240
35;144.29999999999998;225000;204165;159.025788;11250.0;7951.289398;95790240
36;192.4;225000;272025;159.1397849;11250.0;7956.989247;126579960
37;240.5;225000;335790;161.1498258;11250.0;8057.491289;157369680
38;432.9;225000;611910;159.1778203;11250.0;7958.891013;280528560
39;481.0;225000;679770;159.2082616;11250.0;7960.413081;314739360
40;481.0;225000;685620;157.8498294;11250.0;7892.491468;314739360
41;144.29999999999998;270000;217620;179.0322581;13500.0;8951.612903;103488840
42;192.4;270000;286650;181.2244898;13500.0;9061.22449;134152200
43;240.5;270000;373230;173.9811912;13500.0;8699.059561;164815560
44;288.59999999999997;270000;434655;179.2732167;13500.0;8963.660834;199311840
45;144.29999999999998;306000;283140;155.9504132;15300.0;7797.520661;131912820
46;288.59999999999997;306000;530595;166.4388093;15300.0;8321.940463;260354250
47;96.2;360000;204750;169.1428571;18000.0;8457.142857;97903260
48;144.29999999999998;360000;307710;168.8212928;18000.0;8441.064639;146854890
49;192.4;360000;410085;168.9015692;18000.0;8445.078459;195806520
50;240.5;360000;502515;172.2933644;18000.0;8614.668219;244758150
51;48.1;14625;7020;100.2083333;2047.5;14029.16667;3290625
52;96.2;14625;13455;104.5652174;2047.5;14639.13043;7239375
0;192.4;170200;143520;228.1666667;15318.0;20535.0;90030096
1;96.2;23000;17940;123.3333333;1150.0;6166.666667;8557380
2;144.29999999999998;23000;26312;126.1363636;1150.0;6306.818182;12360660
3;96.2;34500;23322;142.3076923;1725.0;7115.384615;12235080
4;144.29999999999998;34500;34086;146.0526316;1725.0;7302.631579;18352620
5;96.2;41860;28106;143.2765957;2093.0;7163.829787;13798850
6;96.2;62100;36478;163.7704918;3105.0;8188.52459;17973488
7;144.29999999999998;62100;56212;159.4148936;3105.0;7970.744681;27651520
8;96.2;62100;38272;156.09375;3105.0;7804.6875;17973488
9;144.29999999999998;62100;56810;157.7368421;3105.0;7886.842105;27651520
10;144.29999999999998;101200;90298;161.7218543;5060.0;8086.092715;44832060
11;192.4;101200;117806;165.2791878;5060.0;8263.959391;57641220
12;96.2;128800;73554;168.4552846;6440.0;8422.764228;35255688
13;144.29999999999998;128800;108238;171.7127072;6440.0;8585.635359;49772736
14;144.29999999999998;128800;108238;171.7127072;6440.0;8585.635359;49772736
15;144.29999999999998;128800;108238;171.7127072;6440.0;8585.635359;49772736
16;192.4;128800;139932;177.0940171;6440.0;8854.700855;66363648
17;288.59999999999997;128800;209898;177.0940171;6440.0;8854.700855;99545472
18;288.59999999999997;156400;285844;157.9079498;7820.0;7895.39749;131912820
19;288.59999999999997;156400;291824;154.6721311;7820.0;7733.606557;132401386
20;384.8;156400;365378;164.7135843;7820.0;8235.679214;173569500
21;96.2;184000;93288;189.7435897;9200.0;9487.179487;47576880
22;240.5;184000;260130;170.1149425;9200.0;8505.747126;111012720
23;288.59999999999997;184000;320528;165.6716418;9200.0;8283.58209;133215264
24;336.7;184000;367172;168.7296417;9200.0;8436.482085;155417808
25;384.8;184000;419796;168.6609687;9200.0;8433.048433;177620352
26;384.8;184000;425776;166.2921348;9200.0;8314.606742;177620352
27;432.9;184000;472420;168.6075949;9200.0;8430.379747;196651104
28;481.0;184000;524446;168.7571266;9200.0;8437.856328;222025440
29;481.0;184000;530426;166.854566;9200.0;8342.728298;222025440
30;288.59999999999997;184000;320528;165.6716418;9200.0;8283.58209;133215264
31;96.2;202400;122590;158.8292683;10120.0;7941.463415;55953664
32;288.59999999999997;202400;359398;162.5291181;10120.0;8126.455907;167860992
33;336.7;202400;419198;162.5677603;10120.0;8128.388017;192340720
34;481.0;202400;594412;163.7826962;10120.0;8189.134809;272774112
